fpr,tpr
0.0,0.0
0.0,0.33810660302307083
0.0,0.3818615751789976
0.0,0.41686555290373906
0.0,0.4399363564041368
0.0,0.45664280031821797
0.0,0.477326968973747
0.0,0.48448687350835323
0.0,0.4972155926809865
0.0006548788474132286,0.5123309466984884
0.0013097576948264572,0.52824184566428
0.0013097576948264572,0.5401750198886237
0.0013097576948264572,0.5513126491646778
0.0013097576948264572,0.5584725536992841
0.0013097576948264572,0.5648369132856006
0.0013097576948264572,0.5688146380270486
0.0013097576948264572,0.5791567223548131
0.0013097576948264572,0.5879077167859984
0.0019646365422396855,0.6014319809069213
0.0019646365422396855,0.6117740652346858
0.0019646365422396855,0.6197295147175815
0.0019646365422396855,0.6292760540970564
0.0026195153896529143,0.6356404136833731
0.0032743942370661427,0.6459824980111376
0.0032743942370661427,0.6499602227525855
0.0032743942370661427,0.6555290373906125
0.0045841519318926,0.6618933969769292
0.005239030779305829,0.6682577565632458
0.005239030779305829,0.6762132060461417
0.005893909626719057,0.6825775656324582
0.005893909626719057,0.6897374701670644
0.005893909626719057,0.6945107398568019
0.005893909626719057,0.7072394590294352
0.005893909626719057,0.7128082736674622
0.006548788474132285,0.7175815433571997
0.007858546168958742,0.720763723150358
0.008513425016371971,0.7231503579952268
0.008513425016371971,0.7271280827366746
0.008513425016371971,0.7438345266507558
0.0091683038637852,0.745425616547335
0.009823182711198428,0.7478122513922036
0.009823182711198428,0.750994431185362
0.009823182711198428,0.7589498806682577
0.009823182711198428,0.7629276054097056
0.009823182711198428,0.7653142402545744
0.010478061558611657,0.7740652346857597
0.010478061558611657,0.7756563245823389
0.011132940406024885,0.7804295942720764
0.011787819253438114,0.7859984089101034
0.011787819253438114,0.7907716785998409
0.012442698100851343,0.7939538583929993
0.012442698100851343,0.7947494033412887
0.012442698100851343,0.7963404932378679
0.012442698100851343,0.7971360381861575
0.012442698100851343,0.801909307875895
0.012442698100851343,0.8035003977724742
0.01309757694826457,0.8082736674622116
0.015062213490504257,0.8114558472553699
0.015717092337917484,0.8162291169451074
0.016371971185330715,0.8186157517899761
0.016371971185330715,0.8217979315831344
0.017026850032743943,0.8297533810660302
0.0183366077275704,0.8329355608591885
0.01899148657498363,0.8361177406523469
0.019646365422396856,0.8408910103420844
0.019646365422396856,0.8424821002386634
0.019646365422396856,0.8504375497215593
0.021611001964636542,0.8504375497215593
0.022920759659463,0.8544152744630071
0.023575638506876228,0.8552108194112967
0.024230517354289455,0.8575974542561655
0.024885396201702686,0.8615751789976134
0.02619515389652914,0.862370723945903
0.02619515389652914,0.8671439936356404
0.0275049115913556,0.86793953858393
0.0275049115913556,0.8719172633253779
0.028814669286182055,0.8743038981702467
0.03143418467583497,0.8790771678599841
0.03339882121807466,0.8798727128082736
0.034053700065487885,0.8798727128082736
0.03470857891290111,0.8862370723945903
0.03798297314996726,0.888623707239459
0.03798297314996726,0.8894192521877486
0.038637851997380485,0.8918058870326173
0.038637851997380485,0.8933969769291965
0.03994760969220694,0.8973747016706444
0.04060248853962017,0.8989657915672236
0.0412573673870334,0.9029435163086714
0.043222003929273084,0.903739061256961
0.04387688277668631,0.9077167859984089
0.047151277013752456,0.9093078758949881
0.04977079240340537,0.9124900556881463
0.051735428945645055,0.9148766905330151
0.05239030779305828,0.9156722354813047
0.05239030779305828,0.9196499602227526
0.053700065487884745,0.9212410501193318
