precision,recall,thresholds
0.4515086206896552,1.0,9.020526645397371e-05
0.4516708587854833,1.0,9.232062862177869e-05
0.4518332135154565,1.0,9.467920272678716e-05
0.4519956850053937,1.0,0.00011239226933467539
0.45215827338129494,1.0,0.00011289034314714214
0.45232097876934146,1.0,0.00011493452035767243
0.4524838012958963,1.0,0.00011796631023705076
0.4526467410875045,1.0,0.00011858957063423064
0.45280979827089335,1.0,0.00011905937427110383
0.45297297297297295,1.0,0.00011952905182459723
0.45313626532083634,1.0,0.00011974704202338792
0.4532996754417598,1.0,0.0001260115335133452
0.45346320346320346,1.0,0.00012818555510150296
0.45362684951281124,1.0,0.00013065824794440196
0.45379061371841156,1.0,0.00013170518775188815
0.4539544962080173,1.0,0.000131756879927712
0.4541184971098266,1.0,0.00013204934359461285
0.45428261655222263,1.0,0.00013495531609284932
0.4544468546637744,1.0,0.00013613761174629169
0.4546112115732369,1.0,0.00013710309736332388
0.4547756874095514,1.0,0.00013752658657653172
0.4549402823018458,1.0,0.00013788129029312284
0.4551049963794352,1.0,0.00013805603973253297
0.4552698297718218,1.0,0.00013820420645520743
0.45543478260869563,1.0,0.0001406216171270051
0.4555998550199348,1.0,0.00014120481238727198
0.4557650471356055,1.0,0.00014410155031862769
0.45609579100145137,1.0,0.00014456125244926383
0.45626134301270416,1.0,0.00014518510352825952
0.4564270152505447,1.0,0.00014560558191581283
0.4565928078459862,1.0,0.0001468137318591039
0.45675872093023256,1.0,0.0001488160383048181
0.4569247546346783,1.0,0.00015108805910085722
0.4570909090909091,1.0,0.0001514918068255176
0.45725718443070207,1.0,0.00015200798138248562
0.4574235807860262,1.0,0.0001527171154416137
0.45759009828904257,1.0,0.00015435328742567406
0.4577567370721049,1.0,0.00015474652829569382
0.45792349726775955,1.0,0.00015532408211676088
0.45809037900874633,1.0,0.0001593536943573063
0.4582573824279985,1.0,0.00016007405898030487
0.45842450765864334,1.0,0.00016023074602921223
0.45859175483400216,1.0,0.00016110624743299895
0.45875912408759123,1.0,0.00016204470756539893
0.4597659107534748,1.0,0.0001655725048941025
0.45993413830954993,1.0,0.00016575814086045403
0.46010248901903367,1.0,0.0001657840822953821
0.4602709630172098,1.0,0.00016647565418317212
