fpr,tpr
0.0,0.0
0.0,0.0007955449482895784
0.0,0.015910898965791568
0.0,0.017501988862370723
0.0,0.03341288782816229
0.0,0.035003977724741446
0.0,0.06523468575974542
0.0,0.06682577565632458
0.0,0.10103420843277645
0.0,0.2911694510739857
0.0,0.32537788385043753
0.0,0.33969769291964996
0.0,0.3540175019888624
0.0,0.35879077167859985
0.0,0.36674622116149563
0.0,0.3723150357995227
0.0,0.3898170246618934
0.0,0.3922036595067621
0.0,0.39459029435163084
0.0,0.39697692919649963
0.0,0.4526650755767701
0.0,0.45505171042163883
0.0,0.4638027048528242
0.0,0.46618933969769294
0.0,0.48448687350835323
0.0,0.48607796340493237
0.0,0.5417661097852029
0.0006548788474132286,0.5417661097852029
0.0006548788474132286,0.5441527446300716
0.0013097576948264572,0.5441527446300716
0.0013097576948264572,0.6610978520286396
0.0019646365422396855,0.6610978520286396
0.0019646365422396855,0.669848846459825
0.0026195153896529143,0.669848846459825
0.0026195153896529143,0.6706443914081146
0.0026195153896529143,0.6722354813046937
0.0026195153896529143,0.7072394590294352
0.0032743942370661427,0.7072394590294352
0.0032743942370661427,0.7295147175815434
0.003929273084479371,0.7295147175815434
0.003929273084479371,0.7557677008750995
0.0045841519318926,0.7557677008750995
0.0045841519318926,0.7605409705648369
0.005239030779305829,0.7605409705648369
0.005239030779305829,0.7677008750994431
0.005893909626719057,0.7677008750994431
0.005893909626719057,0.7724741447891806
0.006548788474132285,0.7724741447891806
0.006548788474132285,0.7852028639618138
0.007203667321545514,0.7852028639618138
0.007203667321545514,0.7947494033412887
0.007858546168958742,0.7947494033412887
0.007858546168958742,0.7971360381861575
0.0091683038637852,0.7971360381861575
0.0091683038637852,0.7995226730310262
0.009823182711198428,0.7995226730310262
0.009823182711198428,0.8035003977724742
0.010478061558611657,0.8035003977724742
0.010478061558611657,0.8090692124105012
0.011787819253438114,0.8090692124105012
0.011787819253438114,0.8114558472553699
0.012442698100851343,0.8114558472553699
0.012442698100851343,0.8233890214797136
0.0137524557956778,0.8233890214797136
0.0137524557956778,0.8249801113762928
0.014407334643091027,0.8249801113762928
0.014407334643091027,0.8273667462211615
0.015062213490504257,0.8273667462211615
0.015062213490504257,0.8456642800318218
0.015717092337917484,0.8456642800318218
0.015717092337917484,0.8504375497215593
0.016371971185330715,0.8504375497215593
0.016371971185330715,0.8520286396181385
0.017026850032743943,0.8520286396181385
0.017026850032743943,0.8631662688941926
0.019646365422396856,0.8631662688941926
0.019646365422396856,0.8663484486873508
0.020956123117223315,0.8663484486873508
0.020956123117223315,0.8727128082736675
0.021611001964636542,0.8727128082736675
0.021611001964636542,0.8822593476531424
0.02226588081204977,0.8822593476531424
0.02226588081204977,0.8894192521877486
0.022920759659463,0.8894192521877486
0.022920759659463,0.8910103420843277
0.023575638506876228,0.8910103420843277
0.023575638506876228,0.8918058870326173
0.024230517354289455,0.8918058870326173
0.024230517354289455,0.8933969769291965
0.028159790438768827,0.8933969769291965
0.028159790438768827,0.8949880668257757
0.028814669286182055,0.8949880668257757
0.028814669286182055,0.8989657915672236
0.030124426981008513,0.8989657915672236
0.030124426981008513,0.903739061256961
0.03077930582842174,0.903739061256961
0.03077930582842174,0.9045346062052506
0.03143418467583497,0.9045346062052506
0.03143418467583497,0.9077167859984089
0.032089063523248196,0.9077167859984089
0.032089063523248196,0.9085123309466985
0.03274394237066143,0.9085123309466985
0.03274394237066143,0.9156722354813047
0.03339882121807466,0.9156722354813047
0.03339882121807466,0.9172633253778838
0.03470857891290111,0.9172633253778838
0.03470857891290111,0.9180588703261734
0.03601833660772757,0.9180588703261734
0.03601833660772757,0.918854415274463
0.038637851997380485,0.918854415274463
0.038637851997380485,0.9212410501193318
0.03929273084479371,0.9212410501193318
0.03929273084479371,0.9268098647573588
0.03994760969220694,0.9268098647573588
0.03994760969220694,0.9284009546539379
0.0412573673870334,0.9284009546539379
0.0412573673870334,0.9291964996022275
0.042567125081859856,0.9291964996022275
0.042567125081859856,0.9299920445505171
0.045841519318926,0.9299920445505171
0.045841519318926,0.9323786793953859
0.04911591355599214,0.9323786793953859
0.04911591355599214,0.9363564041368337
0.051735428945645055,0.9363564041368337
0.051735428945645055,0.9379474940334129
0.05239030779305828,0.9379474940334129
0.05239030779305828,0.9387430389817024
0.05304518664047151,0.9387430389817024
0.05304518664047151,0.9403341288782816
0.05435494433529797,0.9403341288782816
0.05435494433529797,0.9411296738265712
0.05566470203012443,0.9411296738265712
0.05566470203012443,0.9419252187748608
0.06024885396201703,0.9419252187748608
0.06024885396201703,0.9427207637231504
0.06155861165684348,0.9427207637231504
0.06155861165684348,0.9451073985680191
0.06614276358873608,0.9451073985680191
0.06614276358873608,0.9459029435163087
0.06679764243614932,0.9459029435163087
0.06679764243614932,0.9466984884645983
0.06745252128356254,0.9466984884645983
0.06745252128356254,0.9482895783611774
0.068762278978389,0.9482895783611774
0.068762278978389,0.949085123309467
0.07531106745252128,0.949085123309467
0.07531106745252128,0.9498806682577565
0.07596594629993451,0.9498806682577565
0.07596594629993451,0.9514717581543357
0.07727570399476097,0.9514717581543357
0.07727570399476097,0.9522673031026253
0.0779305828421742,0.9522673031026253
0.0779305828421742,0.9530628480509149
0.07924034053700066,0.9530628480509149
0.07924034053700066,0.9538583929992045
0.08055009823182711,0.9538583929992045
0.08055009823182711,0.954653937947494
0.08120497707924033,0.954653937947494
0.08120497707924033,0.9562450278440732
0.08382449246889326,0.9562450278440732
0.08382449246889326,0.9570405727923628
0.08578912901113293,0.9570405727923628
0.08578912901113293,0.9594272076372315
0.091683038637852,0.9594272076372315
0.091683038637852,0.9610182975338106
0.09233791748526522,0.9610182975338106
0.09233791748526522,0.9626093874303898
0.09299279633267846,0.9626093874303898
0.09299279633267846,0.9634049323786794
0.09561231172233137,0.9634049323786794
0.09561231172233137,0.9657915672235481
0.1008513425016372,0.9657915672235481
0.1008513425016372,0.9665871121718377
0.10609037328094302,0.9665871121718377
0.10609037328094302,0.9689737470167065
0.10805500982318271,0.9689737470167065
0.10805500982318271,0.9697692919649961
0.11132940406024885,0.9697692919649961
0.11132940406024885,0.9705648369132857
0.114603798297315,0.9705648369132857
0.114603798297315,0.9721559268098647
0.11525867714472822,0.9721559268098647
0.11525867714472822,0.9729514717581543
0.12180746561886051,0.9729514717581543
0.12180746561886051,0.9737470167064439
0.12311722331368696,0.9737470167064439
0.12311722331368696,0.9745425616547335
0.13032089063523247,0.9745425616547335
0.13032089063523247,0.9753381066030231
0.13163064833005894,0.9753381066030231
0.13163064833005894,0.9761336515513126
0.13228552717747216,0.9761336515513126
0.13228552717747216,0.9769291964996022
