precision,recall,thresholds
0.45859175483400216,1.0,3.327940539705613e-05
0.45875912408759123,1.0,3.370412894732136e-05
0.4589266155531216,1.0,3.4653270594043546e-05
0.4590942293644996,1.0,3.577004334649287e-05
0.45926196565582755,1.0,3.6265249808385524e-05
0.4594298245614035,1.0,3.6505132876555276e-05
0.4595978062157221,1.0,3.889446743803432e-05
0.4597659107534748,1.0,4.0443791674568646e-05
0.45993413830954993,1.0,4.1678914438428106e-05
0.46010248901903367,1.0,4.233977607915989e-05
0.4602709630172098,1.0,4.318110596012095e-05
0.4604395604395604,1.0,4.659106768001081e-05
0.46060828142176624,1.0,4.66417019959034e-05
0.4607771260997067,1.0,5.028924568232409e-05
0.46094609460946095,1.0,5.1061002704886273e-05
0.4611151870873074,1.0,5.212809140606452e-05
0.4612844036697248,1.0,5.331296815585551e-05
0.46145374449339205,1.0,5.830370282183919e-05
0.4616232096951891,1.0,6.330779486467737e-05
0.4617927994121969,1.0,6.669119123635179e-05
0.4619625137816979,1.0,6.67875094698638e-05
0.4621323529411765,1.0,7.011330344302236e-05
0.46230231702831925,1.0,7.46821402547386e-05
0.4624724061810154,1.0,8.086603616621573e-05
0.4626426205373574,1.0,8.14639218765577e-05
0.46281296023564067,1.0,8.412063964917659e-05
0.46298342541436466,1.0,8.544879695665639e-05
0.46315401621223284,1.0,9.685627537336132e-05
0.46332473276815334,1.0,0.00010331598089253741
0.46349557522123896,1.0,0.00010931561953021086
0.46366654371080784,1.0,0.00011794630596291493
0.46383763837638375,1.0,0.00011908130347120729
0.4640088593576966,1.0,0.0001233997892676657
0.4641802067946824,1.0,0.00013385638480861392
0.4643516808274843,1.0,0.00013665405619122376
0.46452328159645234,1.0,0.00013726633122509508
0.4646950092421442,1.0,0.00014218942161203506
0.46486686390532544,1.0,0.0001473898360049155
0.46503884572697,1.0,0.00015321394041460453
0.4652109548482605,1.0,0.00015981327700398385
0.46538319141058865,1.0,0.00016357896551913496
0.46555555555555556,1.0,0.00017288914566813038
0.4657280474249722,1.0,0.00017291334322001972
0.46590066716085987,1.0,0.00018605577846912463
0.4660734149054505,1.0,0.00020443331167394944
0.46624629080118696,1.0,0.00020515128163888042
0.46641929499072354,1.0,0.0002076918796604427
0.4665924276169265,1.0,0.00022130796822569093
0.4667656888228741,1.0,0.0002273911352180348
0.46693907875185736,1.0,0.00022785157559601825
0.46711259754738016,1.0,0.00023545077882367697
0.4672862453531598,1.0,0.00023616153744584348
0.46746002231312755,1.0,0.00024673779552350077
0.46763392857142855,1.0,0.0002577486168920203
0.46780796427242277,1.0,0.00027283967283822414
0.467982129560685,1.0,0.0002741772636580523
0.4681564245810056,1.0,0.00027811213457961146
0.4683308494783905,1.0,0.0002860042477757398
0.4685054043980619,1.0,0.0002903122795711469
0.46868008948545864,1.0,0.00030974072327026196
0.4688549048862365,1.0,0.0003115343583555545
0.4690298507462687,1.0,0.00032464019113480916
0.46920492721164614,1.0,0.00035911210151487515
0.4693801344286781,1.0,0.0003643260348859808
0.4695554725438924,1.0,0.0003658796078410612
0.4697309417040359,1.0,0.00036796357871304956
0.4699065420560748,1.0,0.0003725190429146969
0.4700822737471952,1.0,0.00038786167102677666
0.4702581369248036,1.0,0.00039168780041376526
0.47043413173652693,1.0,0.0004022035040817659
0.4706102583302134,1.0,0.0004038039323023702
0.4707865168539326,1.0,0.00040478838299336527
0.470962907455976,1.0,0.0004091646960814522
0.47113943028485755,1.0,0.00041615048380860543
0.47131608548931386,1.0,0.0004847252463701334
0.4714928732183046,1.0,0.000491909003886246
0.47166979362101313,1.0,0.0005385816290799731
0.47184684684684686,1.0,0.00056448838038491
0.4720240330454375,1.0,0.0005810222178689171
0.4722013523666416,1.0,0.0005986842736450508
0.47237880496054113,1.0,0.0006933341511241508
0.4725563909774436,1.0,0.0007787175127783959
0.47273411056788267,1.0,0.000781491049086321
0.4729119638826185,1.0,0.0008182307822814775
0.4730899510726383,1.0,0.0008981651239971366
0.4732680722891566,1.0,0.0008985579173313153
0.47344632768361583,1.0,0.0009202188682292926
0.47324792765636775,0.9992044550517104,0.0009801683369492595
0.47342630983791933,0.9992044550517104,0.0009935943110146463
0.473604826546003,0.9992044550517104,0.0010022977138333478
0.4737834779328555,0.9992044550517104,0.0010114220940261617
0.4739622641509434,0.9992044550517104,0.001023967735055895
0.4741411853529634,0.9992044550517104,0.001072880843308053
0.4743202416918429,0.9992044550517104,0.001085638056752375
0.47449943332074046,0.9992044550517104,0.0010926090104475263
0.47467876039304613,0.9992044550517104,0.001149409014505461
0.47485822306238185,0.9992044550517104,0.0011604016590748916
