fpr,tpr
0.0,0.0
0.0,0.0007955449482895784
0.0,0.011933174224343675
0.0006548788474132286,0.011933174224343675
0.0006548788474132286,0.020684168655529037
0.0013097576948264572,0.020684168655529037
0.0013097576948264572,0.050119331742243436
0.0019646365422396855,0.050119331742243436
0.0019646365422396855,0.16070007955449483
0.0026195153896529143,0.16070007955449483
0.0026195153896529143,0.20684168655529037
0.0032743942370661427,0.20684168655529037
0.0032743942370661427,0.2171837708830549
0.003929273084479371,0.2171837708830549
0.003929273084479371,0.24025457438345266
0.0045841519318926,0.24025457438345266
0.0045841519318926,0.24502784407319014
0.005239030779305829,0.24502784407319014
0.005239030779305829,0.24821002386634844
0.005893909626719057,0.24821002386634844
0.005893909626719057,0.28957836117740654
0.006548788474132285,0.28957836117740654
0.006548788474132285,0.30867143993635643
0.007203667321545514,0.30867143993635643
0.007203667321545514,0.3420843277645187
0.007858546168958742,0.3420843277645187
0.007858546168958742,0.3444709626093874
0.008513425016371971,0.3444709626093874
0.008513425016371971,0.34765314240254575
0.008513425016371971,0.35083532219570407
0.008513425016371971,0.3524264120922832
0.008513425016371971,0.3540175019888624
0.0091683038637852,0.3540175019888624
0.0091683038637852,0.35958631662688945
0.009823182711198428,0.35958631662688945
0.009823182711198428,0.3635640413683373
0.009823182711198428,0.36515513126491644
0.009823182711198428,0.39538583929992044
0.010478061558611657,0.39538583929992044
0.010478061558611657,0.4089101034208433
0.011132940406024885,0.4089101034208433
0.011132940406024885,0.4152744630071599
0.011132940406024885,0.41766109785202865
0.011132940406024885,0.4200477326968974
0.011787819253438114,0.4200477326968974
0.011787819253438114,0.4232299124900557
0.01309757694826457,0.4232299124900557
0.01309757694826457,0.4502784407319014
0.01309757694826457,0.4526650755767701
0.0137524557956778,0.4526650755767701
0.0137524557956778,0.4606205250596659
0.014407334643091027,0.4606205250596659
0.014407334643091027,0.4813046937151949
0.015062213490504257,0.4813046937151949
0.015062213490504257,0.5019888623707239
0.016371971185330715,0.5019888623707239
0.016371971185330715,0.5163086714399363
0.017026850032743943,0.5163086714399363
0.017026850032743943,0.5171042163882259
0.0183366077275704,0.5171042163882259
0.0183366077275704,0.5210819411296739
0.01899148657498363,0.5210819411296739
0.01899148657498363,0.5234685759745425
0.01899148657498363,0.52824184566428
0.019646365422396856,0.52824184566428
0.019646365422396856,0.7183770883054893
0.020301244269810084,0.7183770883054893
0.020301244269810084,0.7239459029435164
0.020956123117223315,0.7239459029435164
0.020956123117223315,0.7247414478918058
0.021611001964636542,0.7247414478918058
0.021611001964636542,0.7311058074781225
0.02226588081204977,0.7311058074781225
0.02226588081204977,0.7398568019093079
0.022920759659463,0.7398568019093079
0.022920759659463,0.7438345266507558
0.023575638506876228,0.7438345266507558
0.023575638506876228,0.7549721559268099
0.024230517354289455,0.7549721559268099
0.024230517354289455,0.762132060461416
0.024885396201702686,0.762132060461416
0.024885396201702686,0.7669053301511536
0.025540275049115914,0.7669053301511536
0.025540275049115914,0.7677008750994431
0.02619515389652914,0.7677008750994431
0.02619515389652914,0.7692919649960223
0.026850032743942372,0.7692919649960223
0.026850032743942372,0.7724741447891806
0.0275049115913556,0.7724741447891806
0.0275049115913556,0.7756563245823389
0.028159790438768827,0.7756563245823389
0.028159790438768827,0.7772474144789181
0.028814669286182055,0.7772474144789181
0.028814669286182055,0.7780429594272077
0.030124426981008513,0.7780429594272077
0.030124426981008513,0.7796340493237868
0.03077930582842174,0.7796340493237868
0.03077930582842174,0.7804295942720764
0.03143418467583497,0.7804295942720764
0.03143418467583497,0.7852028639618138
0.03274394237066143,0.7852028639618138
0.03274394237066143,0.7859984089101034
0.03339882121807466,0.7859984089101034
0.03339882121807466,0.7883850437549722
0.034053700065487885,0.7883850437549722
0.034053700065487885,0.7923627684964201
0.03470857891290111,0.7923627684964201
0.03470857891290111,0.7931583134447097
0.03536345776031434,0.7931583134447097
0.03536345776031434,0.7955449482895783
0.03601833660772757,0.7955449482895783
0.03601833660772757,0.7971360381861575
0.0366732154551408,0.7971360381861575
0.0366732154551408,0.7979315831344471
0.03732809430255403,0.7979315831344471
0.03732809430255403,0.8027048528241846
0.03798297314996726,0.8027048528241846
0.03798297314996726,0.8050914876690533
0.038637851997380485,0.8050914876690533
0.038637851997380485,0.807478122513922
0.03929273084479371,0.807478122513922
0.03929273084479371,0.8098647573587908
0.03994760969220694,0.8098647573587908
0.03994760969220694,0.8106603023070803
0.04060248853962017,0.8106603023070803
0.04060248853962017,0.8114558472553699
0.042567125081859856,0.8114558472553699
0.042567125081859856,0.817024661893397
0.043222003929273084,0.817024661893397
0.043222003929273084,0.822593476531424
0.04387688277668631,0.822593476531424
0.04387688277668631,0.8257756563245824
0.04453176162409954,0.8257756563245824
0.04453176162409954,0.8329355608591885
0.04518664047151277,0.8329355608591885
0.04518664047151277,0.8361177406523469
0.045841519318926,0.8361177406523469
0.045841519318926,0.837708830548926
0.04649639816633923,0.837708830548926
0.04649639816633923,0.843277645186953
0.047151277013752456,0.843277645186953
0.047151277013752456,0.8448687350835322
0.04780615586116568,0.8448687350835322
0.04780615586116568,0.8464598249801114
0.04846103470857891,0.8464598249801114
0.04846103470857891,0.8480509148766905
0.04911591355599214,0.8480509148766905
0.04911591355599214,0.8520286396181385
0.0504256712508186,0.8520286396181385
0.0504256712508186,0.8528241845664281
0.05108055009823183,0.8528241845664281
0.05108055009823183,0.8575974542561655
0.05435494433529797,0.8575974542561655
0.05435494433529797,0.858392999204455
0.05566470203012443,0.858392999204455
0.05566470203012443,0.8599840891010342
0.05697445972495088,0.8599840891010342
0.05697445972495088,0.8607796340493238
0.058284217419777344,0.8607796340493238
0.058284217419777344,0.8647573587907716
0.05893909626719057,0.8647573587907716
0.05893909626719057,0.8687350835322196
0.0595939751146038,0.8687350835322196
0.0595939751146038,0.8703261734287987
0.06024885396201703,0.8703261734287987
0.06024885396201703,0.8727128082736675
0.060903732809430254,0.8727128082736675
0.060903732809430254,0.8758949880668258
0.06155861165684348,0.8758949880668258
0.06155861165684348,0.8782816229116945
0.06221349050425671,0.8782816229116945
0.06221349050425671,0.8806682577565632
0.06352324819908317,0.8806682577565632
0.06352324819908317,0.8814638027048528
0.06417812704649639,0.8814638027048528
0.06417812704649639,0.8822593476531424
0.06548788474132286,0.8822593476531424
0.06548788474132286,0.883054892601432
0.06614276358873608,0.883054892601432
0.06614276358873608,0.8838504375497216
0.06810740013097577,0.8838504375497216
0.06810740013097577,0.888623707239459
0.07007203667321546,0.888623707239459
0.07072691552062868,0.8910103420843277
0.07072691552062868,0.8933969769291965
0.07269155206286837,0.8933969769291965
0.07269155206286837,0.8949880668257757
